terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
rr_4001_bin_2000,bin_0049,96001,98000,264,262,2,0,0,0,2,0.0076,persisted,distributed_low
rr_4001_bin_2000,bin_0050,98001,100000,267,264,3,0,0,0,3,0.0112,persisted,distributed_low
rr_4001_bin_2000,bin_0051,100001,102000,264,258,6,0,0,0,6,0.0227,persisted,distributed_low
rr_4001_bin_2000,bin_0052,102001,104000,265,265,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0053,104001,106000,268,268,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0054,106001,108000,264,264,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0055,108001,110000,263,263,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0056,110001,112000,267,266,1,0,0,0,1,0.0037,persisted,distributed_low
rr_4001_bin_2000,bin_0057,112001,114000,264,264,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0058,114001,116000,264,264,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0059,116001,118000,268,268,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0060,118001,120000,265,264,1,0,0,0,1,0.0038,persisted,distributed_low
rr_4001_bin_2000,bin_0061,120001,122000,265,265,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0062,122001,124000,267,267,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0063,124001,126000,263,263,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0064,126001,128000,263,263,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0065,128001,130000,267,267,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0066,130001,132000,265,265,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0067,132001,134000,265,265,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0068,134001,136000,268,268,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_2000,bin_0069,136001,137074,150,150,0,0,0,0,0,0.0000,persisted,quiet
