terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
rr_interval_4001_first_137074_001,bin_0249,124001,124500,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0250,124501,125000,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0251,125001,125500,74,74,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0252,125501,126000,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0253,126001,126500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0254,126501,127000,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0255,127001,127500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0256,127501,128000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0257,128001,128500,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0258,128501,129000,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0259,129001,129500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0260,129501,130000,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0261,130001,130500,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0262,130501,131000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0263,131001,131500,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0264,131501,132000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0265,132001,132500,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0266,132501,133000,73,73,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0267,133001,133500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0268,133501,134000,72,72,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0269,134001,134500,74,74,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0270,134501,135000,71,71,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0271,135001,135500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0272,135501,136000,75,75,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0273,136001,136500,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0274,136501,137000,70,70,0,0,0,0,0,0.0000,persisted,quiet
rr_interval_4001_first_137074_001,bin_0275,137001,137074,22,22,0,0,0,0,0,0.0000,persisted,quiet
