terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
rr_4001_bin_250,bin_0329,82001,82250,42,41,1,0,0,0,1,0.0238,persisted,distributed_low
rr_4001_bin_250,bin_0330,82251,82500,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0331,82501,82750,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0332,82751,83000,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0333,83001,83250,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0334,83251,83500,41,40,1,0,0,0,1,0.0244,persisted,distributed_low
rr_4001_bin_250,bin_0335,83501,83750,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0336,83751,84000,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0337,84001,84250,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0338,84251,84500,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0339,84501,84750,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0340,84751,85000,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0341,85001,85250,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0342,85251,85500,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0343,85501,85750,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0344,85751,86000,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0345,86001,86250,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0346,86251,86500,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0347,86501,86750,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0348,86751,87000,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0349,87001,87250,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0350,87251,87500,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0351,87501,87750,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0352,87751,88000,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0353,88001,88250,44,44,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0354,88251,88500,40,40,0,0,0,0,0,0.0000,persisted,quiet
