terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
rr_4001_bin_1000,bin_0122,121001,122000,139,139,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0123,122001,123000,134,134,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0124,123001,124000,137,137,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0125,124001,125000,137,137,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0126,125001,126000,134,134,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0127,126001,127000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0128,127001,128000,137,137,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0129,128001,129000,137,137,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0130,129001,130000,134,134,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0131,130001,131000,138,138,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0132,131001,132000,136,136,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0133,132001,133000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0134,133001,134000,137,137,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0135,134001,135000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0136,135001,136000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0137,136001,137000,137,137,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0138,137001,137074,22,22,0,0,0,0,0,0.0000,persisted,quiet
